date,state,deaths_pneumonia_2019,deaths_pneumonia_2020,deaths_covid19,deaths_respiratory_failure_2019,deaths_respiratory_failure_2020,epidemiological_week_2020,new_deaths_pneumonia_2020,new_deaths_covid19,new_deaths_respiratory_failure_2020
2020-03-14,ES,885,886,0,499,482,11,18,0,9
2020-03-14,GO,1146,1219,0,916,1013,11,16,0,14
2020-03-14,MA,392,366,0,400,421,11,4,0,9
2020-03-14,MG,3723,3838,0,3195,3276,11,57,0,48
2020-03-14,MS,594,605,0,397,444,11,10,0,8
2020-03-14,MT,142,170,0,158,121,11,2,0,2
2020-03-14,PA,395,388,0,371,457,11,6,0,6
2020-03-14,PB,832,816,0,779,715,11,9,0,10
2020-03-14,PE,1436,1608,0,1406,1516,11,22,0,20
2020-03-14,PI,427,364,0,605,444,11,4,0,4
2020-03-14,PR,1977,2089,0,1366,1329,11,43,0,27
2020-03-14,RJ,4094,4318,0,2602,2650,11,69,0,46
2020-03-14,RN,586,560,0,324,337,11,11,0,3
2020-03-14,RO,185,201,0,153,170,11,1,0,4
2020-03-14,RR,63,72,0,29,47,11,1,0,0
2020-03-14,RS,2413,2466,0,2042,2083,11,33,0,29
2020-03-14,SC,1189,1169,0,1008,911,11,12,0,12
2020-03-14,SE,315,356,0,299,307,11,3,0,4
2020-03-14,SP,13042,12984,0,8584,8486,11,231,0,126
2020-03-14,TO,96,180,0,86,152,11,3,0,2
2020-03-13,AC,154,162,0,78,77,11,5,0,1
2020-03-13,AL,422,408,0,407,435,11,4,0,3
2020-03-13,AM,311,305,0,159,162,11,6,0,0
2020-03-13,AP,81,53,0,46,61,11,0,0,0
2020-03-13,BA,1117,1050,0,1656,1499,11,9,0,16
2020-03-13,CE,1308,1381,1,928,988,11,19,0,12
2020-03-13,DF,568,617,0,312,349,11,10,0,5
2020-03-13,ES,875,868,0,492,473,11,13,0,5
2020-03-13,GO,1129,1203,0,907,999,11,19,0,13
2020-03-13,MA,388,362,0,393,412,11,8,0,8
2020-03-13,MG,3682,3781,0,3149,3228,11,65,0,37
2020-03-13,MS,586,595,0,394,436,11,10,0,9
2020-03-13,MT,140,168,0,158,119,11,1,0,1
2020-03-13,PA,385,382,0,362,451,11,7,0,4
2020-03-13,PB,819,807,0,762,705,11,6,0,7
2020-03-13,PE,1412,1586,0,1379,1496,11,24,0,17
2020-03-13,PI,423,360,0,595,440,11,3,0,4
2020-03-13,PR,1946,2046,0,1348,1302,11,37,0,28
2020-03-13,RJ,4042,4249,0,2566,2604,11,57,0,38
2020-03-13,RN,578,549,0,321,334,11,11,0,7
2020-03-13,RO,184,200,0,152,166,11,8,0,3
2020-03-13,RR,63,71,0,29,47,11,0,0,0
2020-03-13,RS,2384,2433,0,2012,2054,11,41,0,30
2020-03-13,SC,1175,1157,0,997,899,11,20,0,11
2020-03-13,SE,313,353,0,296,303,11,6,0,3
2020-03-13,SP,12862,12753,0,8470,8360,11,218,0,120
2020-03-13,TO,95,177,0,85,150,11,7,0,3
2020-03-12,AC,151,157,0,76,76,11,4,0,0
2020-03-12,AL,417,404,0,396,432,11,4,0,7
2020-03-12,AM,304,299,0,156,162,11,3,0,3
2020-03-12,AP,80,53,0,45,61,11,0,0,0
2020-03-12,BA,1101,1041,0,1636,1483,11,11,0,15
2020-03-12,CE,1291,1362,1,911,976,11,23,0,11
2020-03-12,DF,558,607,0,308,344,11,11,0,8
2020-03-12,ES,864,855,0,486,468,11,10,0,0
2020-03-12,GO,1107,1184,0,893,986,11,19,0,16
2020-03-12,MA,384,354,0,386,404,11,7,0,10
2020-03-12,MG,3632,3716,0,3107,3191,11,61,0,68
2020-03-12,MS,580,585,0,388,427,11,6,0,2
2020-03-12,MT,139,167,0,153,118,11,3,0,2
2020-03-12,PA,380,375,0,353,447,11,9,0,8
2020-03-12,PB,804,801,0,752,698,11,6,0,8
2020-03-12,PE,1402,1562,0,1363,1479,11,24,0,24
2020-03-12,PI,420,357,0,592,436,11,5,0,4
2020-03-12,PR,1919,2009,0,1329,1274,11,33,0,19
2020-03-12,RJ,3992,4192,0,2527,2566,11,50,0,33
2020-03-12,RN,574,538,0,316,327,11,10,0,6
2020-03-12,RO,182,192,0,149,163,11,7,0,7
2020-03-12,RR,62,71,0,28,47,11,1,0,0
2020-03-12,RS,2344,2392,0,1980,2024,11,40,0,28
2020-03-12,SC,1158,1137,0,989,888,11,17,0,14
2020-03-12,SE,310,347,0,291,300,11,7,0,8
2020-03-12,SP,12675,12535,0,8322,8240,11,199,0,148
2020-03-12,TO,93,170,0,84,147,11,2,0,1
2020-03-11,AC,148,153,0,74,76,11,2,0,1
2020-03-11,AL,411,400,0,388,425,11,2,0,7
2020-03-11,AM,300,296,0,155,159,11,3,0,3
2020-03-11,AP,80,53,0,45,61,11,0,0,0
2020-03-11,BA,1088,1030,0,1613,1468,11,16,0,23
2020-03-11,CE,1274,1339,1,891,965,11,27,0,11
2020-03-11,DF,545,596,0,304,336,11,5,0,9
2020-03-11,ES,853,845,0,479,468,11,15,0,5
2020-03-11,GO,1087,1165,0,880,970,11,26,0,19
2020-03-11,MA,377,347,0,380,394,11,5,0,6
2020-03-11,MG,3579,3655,0,3047,3123,11,57,0,41
2020-03-11,MS,573,579,0,382,425,11,5,0,5
2020-03-11,MT,137,164,0,150,116,11,2,0,1
2020-03-11,PA,376,366,0,345,439,11,6,0,5
2020-03-11,PB,794,795,0,745,690,11,8,0,12
2020-03-11,PE,1381,1538,0,1346,1455,11,24,0,20
2020-03-11,PI,411,352,0,577,432,11,5,0,4
2020-03-11,PR,1883,1976,0,1302,1255,11,27,0,18
2020-03-11,RJ,3933,4142,0,2499,2533,11,58,0,41
2020-03-11,RN,567,528,0,313,321,11,12,0,4
2020-03-11,RO,177,185,0,148,156,11,1,0,2
2020-03-11,RR,62,70,0,28,47,11,1,0,2
2020-03-11,RS,2311,2352,0,1952,1996,11,47,0,36
2020-03-11,SC,1134,1120,0,970,874,11,25,0,11
2020-03-11,SE,304,340,0,286,292,11,6,0,7
2020-03-11,SP,12475,12336,0,8173,8092,11,181,0,112
2020-03-11,TO,92,168,0,84,146,11,2,0,3
2020-03-10,AC,145,151,0,72,75,11,3,0,2
2020-03-10,AL,405,398,0,381,418,11,5,0,9
2020-03-10,AM,296,293,0,155,156,11,5,0,2
2020-03-10,AP,80,53,0,45,61,11,0,0,0
2020-03-10,BA,1074,1014,0,1587,1445,11,14,0,19
2020-03-10,CE,1260,1312,1,876,954,11,26,0,15
2020-03-10,DF,539,591,0,299,327,11,8,0,7
2020-03-10,ES,837,830,0,470,463,11,15,0,7
2020-03-10,GO,1075,1139,0,870,951,11,12,0,10
2020-03-10,MA,369,342,0,374,388,11,8,0,9
2020-03-10,MG,3527,3598,0,3000,3082,11,51,0,39
2020-03-10,MS,562,574,0,376,420,11,13,0,8
2020-03-10,MT,136,162,0,147,115,11,6,0,2
2020-03-10,PA,371,360,0,339,434,11,9,0,9
2020-03-10,PB,780,787,0,731,678,11,12,0,5
2020-03-10,PE,1354,1514,0,1324,1435,11,20,0,18
2020-03-10,PI,403,347,0,562,428,11,3,0,8
2020-03-10,PR,1859,1949,0,1277,1237,11,26,0,16
2020-03-10,RJ,3868,4084,0,2465,2492,11,53,0,29
2020-03-10,RN,559,516,0,310,317,11,9,0,5
2020-03-10,RO,173,184,0,148,154,11,1,0,1
2020-03-10,RR,62,69,0,28,45,11,0,0,0
2020-03-10,RS,2278,2305,0,1921,1960,11,42,0,34
2020-03-10,SC,1113,1095,0,955,863,11,13,0,11
2020-03-10,SE,299,334,0,283,285,11,3,0,3
2020-03-10,SP,12313,12155,0,8059,7980,11,192,0,144
2020-03-10,TO,91,166,0,83,143,11,1,0,0
2020-03-09,AC,142,148,0,72,73,11,3,0,0
2020-03-09,AL,401,393,0,376,409,11,8,0,10
2020-03-09,AM,290,288,0,155,154,11,3,0,2
2020-03-09,AP,77,53,0,44,61,11,0,0,0
2020-03-09,BA,1063,1000,0,1571,1426,11,20,0,17
2020-03-09,CE,1240,1286,1,863,939,11,35,0,20
2020-03-09,DF,531,583,0,294,320,11,7,0,4
2020-03-09,ES,824,815,0,464,456,11,20,0,7
2020-03-09,GO,1052,1127,0,857,941,11,23,0,20
2020-03-09,MA,365,334,0,371,379,11,10,0,8
2020-03-09,MG,3478,3547,0,2958,3043,11,49,0,55
2020-03-09,MS,552,561,0,373,412,11,13,0,5
2020-03-09,MT,135,156,0,145,113,11,1,0,2
2020-03-09,PA,366,351,0,335,425,11,3,0,2
2020-03-09,PB,770,775,0,723,673,11,14,0,8
2020-03-09,PE,1330,1494,0,1301,1417,11,36,0,26
2020-03-09,PI,397,344,0,548,420,11,5,0,3
2020-03-09,PR,1830,1923,0,1254,1221,11,21,0,17
2020-03-09,RJ,3812,4031,0,2432,2463,11,65,0,46
2020-03-09,RN,551,507,0,307,312,11,10,0,4
2020-03-09,RO,170,183,0,147,153,11,1,0,2
2020-03-09,RR,59,69,0,26,45,11,0,0,1
2020-03-09,RS,2236,2263,0,1884,1926,11,26,0,25
2020-03-09,SC,1100,1082,0,944,852,11,8,0,7
2020-03-09,SE,293,331,0,281,282,11,6,0,8
2020-03-09,SP,12149,11963,0,7933,7836,11,190,0,142
2020-03-09,TO,91,165,0,83,143,11,2,0,4
2020-03-08,AC,141,145,0,69,73,11,4,0,5
2020-03-08,AL,395,385,0,371,399,11,11,0,7
2020-03-08,AM,289,285,0,153,152,11,3,0,1
2020-03-08,AP,75,53,0,44,61,11,0,0,0
2020-03-08,BA,1054,980,0,1560,1409,11,18,0,17
2020-03-08,CE,1216,1251,1,852,919,11,18,0,11
2020-03-08,DF,530,576,0,292,316,11,3,0,3
2020-03-08,ES,809,795,0,461,449,11,11,0,8
2020-03-08,GO,1040,1104,0,844,921,11,20,0,20
2020-03-08,MA,360,324,0,369,371,11,7,0,5
2020-03-08,MG,3428,3498,0,2907,2988,11,62,0,47
2020-03-08,MS,541,548,0,369,407,11,10,0,6
2020-03-08,MT,132,155,0,141,111,11,3,0,4
2020-03-08,PA,365,348,0,332,423,11,5,0,7
2020-03-08,PB,753,761,0,707,665,11,10,0,10
2020-03-08,PE,1319,1458,0,1286,1391,11,37,0,21
2020-03-08,PI,392,339,0,538,417,11,7,0,6
2020-03-08,PR,1807,1902,0,1236,1204,11,31,0,15
2020-03-08,RJ,3760,3966,0,2393,2417,11,65,0,37
2020-03-08,RN,537,497,0,303,308,11,8,0,2
2020-03-08,RO,169,182,0,143,151,11,4,0,0
2020-03-08,RR,58,69,0,26,44,11,2,0,0
2020-03-08,RS,2205,2237,0,1857,1901,11,37,0,23
2020-03-08,SC,1078,1074,0,926,845,11,20,0,15
2020-03-08,SE,285,325,0,275,274,11,4,0,5
2020-03-08,SP,11970,11773,0,7807,7694,11,178,0,107
2020-03-08,TO,90,163,0,82,139,11,2,0,2
2020-03-07,AC,139,141,0,67,68,10,3,0,2
2020-03-07,AL,392,374,0,369,392,10,6,0,5
2020-03-07,AM,283,282,0,152,151,10,0,0,4
2020-03-07,AP,74,53,0,44,61,10,1,0,0
2020-03-07,BA,1038,962,0,1537,1392,10,13,0,18
2020-03-07,CE,1191,1233,1,829,908,10,31,0,19
2020-03-07,DF,525,573,0,286,313,10,7,0,3
2020-03-07,ES,799,784,0,455,441,10,15,0,8
2020-03-07,GO,1029,1084,0,830,901,10,19,0,17
2020-03-07,MA,352,317,0,364,366,10,2,0,4
2020-03-07,MG,3366,3436,0,2860,2941,10,52,0,55
2020-03-07,MS,536,538,0,364,401,10,9,0,5
2020-03-07,MT,130,152,0,139,107,10,4,0,0
2020-03-07,PA,357,343,0,323,416,10,3,0,8
2020-03-07,PB,741,751,0,695,655,10,9,0,13
2020-03-07,PE,1299,1421,0,1265,1370,10,30,0,22
2020-03-07,PI,381,332,0,526,411,10,5,0,6
2020-03-07,PR,1781,1871,0,1212,1189,10,32,0,16
2020-03-07,RJ,3709,3901,0,2350,2380,10,61,0,36
2020-03-07,RN,525,489,0,301,306,10,9,0,2
2020-03-07,RO,166,178,0,143,151,10,2,0,1
2020-03-07,RR,57,67,0,26,44,10,0,0,0
2020-03-07,RS,2163,2200,0,1827,1878,10,23,0,27
2020-03-07,SC,1063,1054,0,913,830,10,16,0,13
2020-03-07,SE,283,321,0,271,269,10,6,0,7
2020-03-07,SP,11792,11595,0,7686,7587,10,165,0,123
2020-03-07,TO,90,161,0,82,137,10,1,0,0
2020-03-06,AC,137,138,0,66,66,10,2,0,2
2020-03-06,AL,385,368,0,365,387,10,6,0,6
2020-03-06,AM,277,282,0,149,147,10,5,0,0
2020-03-06,AP,74,52,0,44,61,10,0,0,0
2020-03-06,BA,1018,949,0,1511,1374,10,14,0,17
2020-03-06,CE,1167,1202,1,817,889,10,15,0,19
2020-03-06,DF,515,566,0,285,310,10,9,0,6
2020-03-06,ES,781,769,0,447,433,10,7,0,7
2020-03-06,GO,1016,1065,0,819,884,10,8,0,15
2020-03-06,MA,348,315,0,361,362,10,12,0,4
2020-03-06,MG,3314,3384,0,2809,2886,10,42,0,53
2020-03-06,MS,532,529,0,362,396,10,8,0,8
2020-03-06,MT,127,148,0,136,107,10,4,0,3
2020-03-06,PA,355,340,0,318,408,10,6,0,5
2020-03-06,PB,727,742,0,678,642,10,10,0,5
2020-03-06,PE,1281,1391,0,1245,1348,10,18,0,22
2020-03-06,PI,376,327,0,519,405,10,8,0,6
2020-03-06,PR,1748,1839,0,1196,1173,10,18,0,17
2020-03-06,RJ,3649,3840,0,2308,2344,10,51,0,44
2020-03-06,RN,517,480,0,298,304,10,5,0,2
2020-03-06,RO,163,176,0,141,150,10,1,0,2
2020-03-06,RR,57,67,0,26,44,10,2,0,2
2020-03-06,RS,2137,2177,0,1800,1851,10,31,0,33
2020-03-06,SC,1047,1038,0,902,817,10,19,0,18
2020-03-06,SE,279,315,0,269,262,10,8,0,3
2020-03-06,SP,11589,11430,0,7557,7464,10,169,0,110
2020-03-06,TO,88,160,0,81,137,10,4,0,0
2020-03-05,AC,135,136,0,65,64,10,3,0,3
2020-03-05,AL,376,362,0,359,381,10,2,0,5
2020-03-05,AM,271,277,0,147,147,10,4,0,2
2020-03-05,AP,73,52,0,43,61,10,1,0,1
2020-03-05,BA,1010,935,0,1482,1357,10,19,0,21
2020-03-05,CE,1145,1187,1,806,870,10,20,0,15
2020-03-05,DF,507,557,0,281,304,10,7,0,2
2020-03-05,ES,763,762,0,439,426,10,18,0,7
2020-03-05,GO,1006,1057,0,809,869,10,18,0,15
2020-03-05,MA,344,303,0,354,358,10,9,0,7
2020-03-05,MG,3276,3342,0,2777,2833,10,65,0,55
2020-03-05,MS,526,521,0,357,388,10,10,0,5
2020-03-05,MT,126,144,0,136,104,10,0,0,2
2020-03-05,PA,349,334,0,312,403,10,5,0,3
2020-03-05,PB,715,732,0,667,637,10,8,0,12
2020-03-05,PE,1267,1373,0,1230,1326,10,18,0,25
2020-03-05,PI,371,319,0,511,399,10,5,0,6
2020-03-05,PR,1728,1821,0,1178,1156,10,33,0,20
2020-03-05,RJ,3597,3789,0,2271,2300,10,64,0,30
2020-03-05,RN,508,475,0,292,302,10,3,0,6
2020-03-05,RO,162,175,0,140,148,10,4,0,5
2020-03-05,RR,55,65,0,22,42,10,2,0,0
2020-03-05,RS,2101,2146,0,1777,1818,10,43,0,34
2020-03-05,SC,1026,1019,0,892,799,10,21,0,14
2020-03-05,SE,273,307,0,265,259,10,7,0,3
2020-03-05,SP,11410,11261,0,7435,7354,10,177,0,114
2020-03-05,TO,86,156,0,80,137,10,1,0,1
2020-03-04,AC,135,133,0,65,61,10,0,0,0
2020-03-04,AL,372,360,0,352,376,10,5,0,4
2020-03-04,AM,270,273,0,145,145,10,3,0,1
2020-03-04,AP,70,51,0,43,60,10,2,0,1
2020-03-04,BA,1001,916,0,1461,1336,10,16,0,18
2020-03-04,CE,1127,1167,1,795,855,10,21,0,7
2020-03-04,DF,499,550,0,272,302,10,7,0,0
2020-03-04,ES,746,744,0,432,419,10,6,0,3
2020-03-04,GO,990,1039,0,802,854,10,21,0,12
2020-03-04,MA,338,294,0,346,351,10,7,0,5
2020-03-04,MG,3217,3277,0,2732,2778,10,47,0,46
2020-03-04,MS,519,511,0,357,383,10,13,0,5
2020-03-04,MT,124,144,0,134,102,10,3,0,2
2020-03-04,PA,342,329,0,308,400,10,3,0,4
2020-03-04,PB,698,724,0,652,625,10,13,0,9
2020-03-04,PE,1248,1355,0,1208,1301,10,25,0,21
2020-03-04,PI,366,314,0,500,393,10,6,0,6
2020-03-04,PR,1694,1788,0,1164,1136,10,27,0,22
2020-03-04,RJ,3532,3725,0,2223,2270,10,65,0,42
2020-03-04,RN,500,472,0,288,296,10,10,0,3
2020-03-04,RO,159,171,0,139,143,10,4,0,2
2020-03-04,RR,54,63,0,21,42,10,1,0,0
2020-03-04,RS,2067,2103,0,1753,1784,10,37,0,23
2020-03-04,SC,1007,998,0,876,785,10,14,0,8
2020-03-04,SE,271,300,0,264,256,10,8,0,5
2020-03-04,SP,11252,11084,0,7319,7240,10,178,0,125
2020-03-04,TO,85,155,0,80,136,10,3,0,4
2020-03-03,AC,135,133,0,65,61,10,1,0,0
2020-03-03,AL,365,355,0,345,372,10,4,0,6
2020-03-03,AM,270,270,0,143,144,10,7,0,2
2020-03-03,AP,69,49,0,43,59,10,0,0,1
2020-03-03,BA,987,900,0,1440,1318,10,15,0,26
2020-03-03,CE,1100,1146,1,779,848,10,20,0,13
2020-03-03,DF,494,543,0,267,302,10,6,0,4
2020-03-03,ES,734,738,0,429,416,10,8,0,6
2020-03-03,GO,979,1018,0,787,842,10,21,0,17
2020-03-03,MA,335,287,0,343,346,10,3,0,4
2020-03-03,MG,3174,3230,0,2685,2732,10,35,0,26
2020-03-03,MS,513,498,0,349,378,10,10,0,9
2020-03-03,MT,119,141,0,132,100,10,2,0,3
2020-03-03,PA,336,326,0,301,396,10,9,0,11
2020-03-03,PB,681,711,0,636,616,10,8,0,7
2020-03-03,PE,1221,1330,0,1185,1280,10,20,0,21
2020-03-03,PI,362,308,0,493,387,10,6,0,11
2020-03-03,PR,1673,1761,0,1146,1114,10,34,0,17
2020-03-03,RJ,3486,3660,0,2186,2228,10,62,0,51
2020-03-03,RN,490,462,0,284,293,10,13,0,7
2020-03-03,RO,156,167,0,137,141,10,5,0,2
2020-03-03,RR,54,62,0,19,42,10,0,0,0
2020-03-03,RS,2032,2066,0,1713,1761,10,24,0,23
2020-03-03,SC,987,984,0,864,777,10,15,0,5
2020-03-03,SE,270,292,0,261,251,10,4,0,4
2020-03-03,SP,11086,10906,0,7210,7115,10,172,0,110
2020-03-03,TO,85,152,0,78,132,10,3,0,0
2020-03-02,AC,134,132,0,64,61,10,1,0,2
2020-03-02,AL,361,351,0,339,366,10,9,0,7
2020-03-02,AM,269,263,0,143,142,10,3,0,1
2020-03-02,AP,69,49,0,42,58,10,0,0,1
2020-03-02,BA,974,885,0,1422,1292,10,18,0,20
2020-03-02,CE,1078,1126,1,767,835,10,25,0,20
2020-03-02,DF,486,537,0,260,298,10,10,0,7
2020-03-02,ES,727,730,0,420,410,10,12,0,3
2020-03-02,GO,969,997,0,777,825,10,23,0,12
2020-03-02,MA,331,284,0,339,342,10,8,0,13
2020-03-02,MG,3136,3195,0,2636,2706,10,56,0,46
2020-03-02,MS,505,488,0,344,369,10,7,0,9
2020-03-02,MT,115,139,0,128,97,10,2,0,2
2020-03-02,PA,331,317,0,295,385,10,4,0,12
2020-03-02,PB,666,703,0,624,609,10,15,0,13
2020-03-02,PE,1207,1310,0,1169,1259,10,27,0,29
2020-03-02,PI,356,302,0,487,376,10,4,0,5
2020-03-02,PR,1654,1727,0,1136,1097,10,25,0,19
2020-03-02,RJ,3427,3598,0,2153,2177,10,66,0,31
2020-03-02,RN,479,449,0,281,286,10,13,0,5
2020-03-02,RO,153,162,0,134,139,10,3,0,3
2020-03-02,RR,54,62,0,18,42,10,0,0,2
2020-03-02,RS,2000,2042,0,1688,1738,10,38,0,25
2020-03-02,SC,976,969,0,842,772,10,9,0,16
2020-03-02,SE,264,288,0,256,247,10,9,0,4
2020-03-02,SP,10928,10734,0,7102,7005,10,180,0,106
2020-03-02,TO,83,149,0,78,132,10,2,0,0
2020-03-01,AC,131,131,0,63,59,10,4,0,0
2020-03-01,AL,349,342,0,328,359,10,3,0,6
2020-03-01,AM,268,260,0,143,141,10,5,0,1
2020-03-01,AP,66,49,0,40,57,10,1,0,0
2020-03-01,BA,960,867,0,1400,1272,10,20,0,23
2020-03-01,CE,1050,1101,1,751,815,10,28,0,21
2020-03-01,DF,475,527,0,255,291,10,10,0,5
2020-03-01,ES,717,718,0,413,407,10,13,0,14
2020-03-01,GO,955,974,0,764,813,10,21,0,12
2020-03-01,MA,325,276,0,335,329,10,5,0,3
2020-03-01,MG,3082,3139,0,2598,2660,10,48,0,33
2020-03-01,MS,502,481,0,339,360,10,7,0,4
2020-03-01,MT,114,137,0,124,95,10,2,0,1
2020-03-01,PA,325,313,0,288,373,10,5,0,9
2020-03-01,PB,651,688,0,615,596,10,12,0,11
2020-03-01,PE,1182,1283,0,1147,1230,10,30,0,26
2020-03-01,PI,351,298,0,478,371,10,4,0,4
2020-03-01,PR,1627,1702,0,1114,1078,10,31,0,11
2020-03-01,RJ,3372,3532,0,2125,2146,10,53,0,27
2020-03-01,RN,471,436,0,272,281,10,4,0,5
2020-03-01,RO,150,159,0,133,136,10,7,0,3
2020-03-01,RR,53,62,0,17,40,10,3,0,1
2020-03-01,RS,1975,2004,0,1652,1713,10,36,0,17
2020-03-01,SC,958,960,0,828,756,10,18,0,9
2020-03-01,SE,260,279,0,252,243,10,3,0,1
2020-03-01,SP,10759,10554,0,7002,6899,10,166,0,135
2020-03-01,TO,81,147,0,77,132,10,3,0,3
2020-02-29,AC,130,127,0,62,59,9,0,0,1
2020-02-29,AL,340,339,0,322,353,9,10,0,9
2020-02-29,AM,266,255,0,142,140,9,5,0,1
2020-02-29,AP,66,48,0,37,57,9,0,0,6
2020-02-29,BA,949,847,0,1377,1249,9,19,0,22
2020-02-29,CE,1027,1073,1,741,794,9,27,0,22
2020-02-29,DF,468,517,0,251,286,9,5,0,2
2020-02-29,ES,697,705,0,402,393,9,16,0,6
2020-02-29,GO,943,953,0,752,801,9,13,0,8
2020-02-29,MA,318,271,0,329,326,9,5,0,4
2020-02-29,MG,3030,3091,0,2550,2627,9,46,0,43
2020-02-29,MS,497,474,0,331,356,9,10,0,4
2020-02-29,MT,112,135,0,123,94,9,4,0,1
2020-02-29,PA,322,308,0,282,364,9,6,0,7
2020-02-29,PB,638,676,0,609,585,9,18,0,11
2020-02-29,PE,1168,1253,0,1137,1204,9,24,0,20
2020-02-29,PI,341,294,0,473,367,9,5,0,9
2020-02-29,PR,1607,1671,0,1095,1067,9,34,0,15
2020-02-29,RJ,3319,3479,0,2087,2119,9,49,0,36
2020-02-29,RN,464,432,0,269,276,9,15,0,10
2020-02-29,RO,149,152,0,128,133,9,6,0,4
2020-02-29,RR,53,59,0,17,39,9,0,0,0
2020-02-29,RS,1950,1968,0,1623,1696,9,24,0,35
2020-02-29,SC,940,942,0,808,747,9,17,0,13
2020-02-29,SE,255,276,0,248,242,9,6,0,3
2020-02-29,SP,10584,10388,0,6882,6764,9,195,0,139
2020-02-29,TO,79,144,0,74,129,9,4,0,1
2020-02-28,AC,130,127,0,62,58,9,3,0,2
2020-02-28,AL,340,329,0,322,344,9,8,0,8
2020-02-28,AM,266,250,0,142,139,9,3,0,3
2020-02-28,AP,66,48,0,37,51,9,0,0,1
2020-02-28,BA,949,828,0,1377,1227,9,20,0,30
2020-02-28,CE,1027,1046,1,741,772,9,21,0,11
2020-02-28,DF,468,512,0,251,284,9,8,0,6
2020-02-28,ES,697,689,0,402,387,9,8,0,1
2020-02-28,GO,943,940,0,752,793,9,17,0,10
2020-02-28,MA,318,266,0,329,322,9,6,0,6
2020-02-28,MG,3030,3045,0,2550,2584,9,41,0,42
2020-02-28,MS,497,464,0,331,352,9,6,0,7
2020-02-28,MT,112,131,0,123,93,9,4,0,2
2020-02-28,PA,322,302,0,282,357,9,4,0,6
2020-02-28,PB,638,658,0,609,574,9,11,0,8
2020-02-28,PE,1168,1229,0,1137,1184,9,23,0,17
2020-02-28,PI,341,289,0,473,358,9,4,0,3
2020-02-28,PR,1607,1637,0,1095,1052,9,26,0,14
2020-02-28,RJ,3319,3430,0,2087,2083,9,48,0,35
2020-02-28,RN,464,417,0,269,266,9,12,0,3
2020-02-28,RO,149,146,0,128,129,9,3,0,2
2020-02-28,RR,53,59,0,17,39,9,0,0,0
2020-02-28,RS,1950,1944,0,1623,1661,9,26,0,32
2020-02-28,SC,940,925,0,808,734,9,14,0,15
2020-02-28,SE,255,270,0,248,239,9,6,0,4
2020-02-28,SP,10584,10193,0,6882,6625,9,184,0,113
2020-02-28,TO,79,140,0,74,128,9,3,0,3
2020-02-27,AC,129,124,0,62,56,9,3,0,0
2020-02-27,AL,334,321,0,319,336,9,4,0,3
2020-02-27,AM,264,247,0,140,136,9,4,0,4
2020-02-27,AP,65,48,0,36,50,9,3,0,0
2020-02-27,BA,936,808,0,1355,1197,9,18,0,22
2020-02-27,CE,1000,1025,1,726,761,9,23,0,15
2020-02-27,DF,465,504,0,250,278,9,10,0,5
2020-02-27,ES,689,681,0,398,386,9,8,0,5
2020-02-27,GO,923,923,0,745,783,9,14,0,5
2020-02-27,MA,311,260,0,327,316,9,4,0,5
2020-02-27,MG,2987,3004,0,2515,2542,9,45,0,34
2020-02-27,MS,486,458,0,325,345,9,5,0,9
2020-02-27,MT,110,127,0,121,91,9,4,0,1
2020-02-27,PA,315,298,0,276,351,9,8,0,3
2020-02-27,PB,630,647,0,586,566,9,7,0,9
2020-02-27,PE,1147,1206,0,1118,1167,9,21,0,19
2020-02-27,PI,337,285,0,466,355,9,7,0,2
2020-02-27,PR,1584,1611,0,1077,1038,9,29,0,12
2020-02-27,RJ,3258,3382,0,2047,2048,9,57,0,45
2020-02-27,RN,450,405,0,265,263,9,11,0,3
2020-02-27,RO,147,143,0,128,127,9,2,0,1
2020-02-27,RR,52,59,0,17,39,9,1,0,0
2020-02-27,RS,1915,1918,0,1594,1629,9,31,0,25
2020-02-27,SC,926,911,0,799,719,9,11,0,14
2020-02-27,SE,252,264,0,244,235,9,3,0,3
2020-02-27,SP,10427,10009,0,6765,6512,9,171,0,115
2020-02-27,TO,78,137,0,72,125,9,3,0,3
2020-02-26,AC,124,121,0,61,56,9,4,0,2
2020-02-26,AL,327,317,0,310,333,9,6,0,8
2020-02-26,AM,259,243,0,137,132,9,5,0,4
2020-02-26,AP,64,45,0,35,50,9,0,0,0
2020-02-26,BA,917,790,0,1325,1175,9,11,0,14
2020-02-26,CE,988,1002,1,715,746,9,28,0,24
2020-02-26,DF,457,494,0,246,273,9,10,0,3
2020-02-26,ES,676,673,0,388,381,9,10,0,6
2020-02-26,GO,909,909,0,729,778,9,24,0,18
2020-02-26,MA,304,256,0,321,311,9,8,0,7
2020-02-26,MG,2937,2959,0,2481,2508,9,42,0,38
2020-02-26,MS,477,453,0,321,336,9,10,0,8
2020-02-26,MT,109,123,0,118,90,9,0,0,1
2020-02-26,PA,307,290,0,269,348,9,4,0,9
2020-02-26,PB,623,640,0,577,557,9,10,0,11
2020-02-26,PE,1123,1185,0,1094,1148,9,32,0,29
2020-02-26,PI,332,278,0,452,353,9,7,0,7
2020-02-26,PR,1550,1582,0,1059,1026,9,33,0,21
2020-02-26,RJ,3206,3325,0,2009,2003,9,62,0,37
2020-02-26,RN,437,394,0,259,260,9,7,0,5
2020-02-26,RO,144,141,0,126,126,9,1,0,1
2020-02-26,RR,52,58,0,17,39,9,2,0,0
2020-02-26,RS,1888,1887,0,1569,1604,9,27,0,39
